Image Name,Label
data_progS24/train_processed/14622.npy,1
data_progS24/train_processed/15590.npy,3
data_progS24/train_processed/14149.npy,1
data_progS24/train_processed/02574.npy,4
data_progS24/train_processed/18608.npy,1
data_progS24/train_processed/09626.npy,2
data_progS24/train_processed/02064.npy,4
data_progS24/train_processed/17241.npy,5
data_progS24/train_processed/24596.npy,2
data_progS24/train_processed/19900.npy,3
data_progS24/train_processed/17959.npy,4
data_progS24/train_processed/09664.npy,3
data_progS24/train_processed/07658.npy,2
data_progS24/train_processed/19702.npy,2
data_progS24/train_processed/00456.npy,2
data_progS24/train_processed/08170.npy,1
data_progS24/train_processed/18217.npy,5
data_progS24/train_processed/22274.npy,2
data_progS24/train_processed/11821.npy,1
data_progS24/train_processed/13631.npy,2
data_progS24/train_processed/10511.npy,2
data_progS24/train_processed/06040.npy,3
data_progS24/train_processed/19526.npy,1
data_progS24/train_processed/20787.npy,2
data_progS24/train_processed/18948.npy,1
data_progS24/train_processed/11492.npy,2
data_progS24/train_processed/17708.npy,4
data_progS24/train_processed/03310.npy,2
data_progS24/train_processed/03587.npy,2
data_progS24/train_processed/04720.npy,5
data_progS24/train_processed/23259.npy,3
data_progS24/train_processed/10520.npy,2
data_progS24/train_processed/18299.npy,4
data_progS24/train_processed/09847.npy,2
data_progS24/train_processed/13273.npy,3
data_progS24/train_processed/15726.npy,5
data_progS24/train_processed/16180.npy,5
data_progS24/train_processed/20348.npy,3
data_progS24/train_processed/02541.npy,2
data_progS24/train_processed/07187.npy,4
data_progS24/train_processed/18403.npy,4
data_progS24/train_processed/03858.npy,4
data_progS24/train_processed/23503.npy,1
data_progS24/train_processed/04350.npy,3
data_progS24/train_processed/02811.npy,1
data_progS24/train_processed/06520.npy,3
data_progS24/train_processed/17372.npy,1
data_progS24/train_processed/09353.npy,1
data_progS24/train_processed/00977.npy,2
data_progS24/train_processed/21288.npy,3
data_progS24/train_processed/18926.npy,2
data_progS24/train_processed/18802.npy,1
data_progS24/train_processed/15643.npy,3
data_progS24/train_processed/02205.npy,3
data_progS24/train_processed/14945.npy,2
data_progS24/train_processed/07031.npy,1
data_progS24/train_processed/11956.npy,1
data_progS24/train_processed/14000.npy,1
data_progS24/train_processed/03218.npy,3
data_progS24/train_processed/22489.npy,5
data_progS24/train_processed/21351.npy,2
data_progS24/train_processed/22993.npy,4
data_progS24/train_processed/08904.npy,5
data_progS24/train_processed/21428.npy,1
data_progS24/train_processed/10303.npy,4
data_progS24/train_processed/22642.npy,4
data_progS24/train_processed/12277.npy,2
data_progS24/train_processed/07435.npy,5
data_progS24/train_processed/11112.npy,1
data_progS24/train_processed/12744.npy,3
data_progS24/train_processed/02727.npy,3
data_progS24/train_processed/04342.npy,4
data_progS24/train_processed/01489.npy,5
data_progS24/train_processed/23403.npy,3
data_progS24/train_processed/06047.npy,1
data_progS24/train_processed/08421.npy,1
data_progS24/train_processed/17811.npy,3
data_progS24/train_processed/17676.npy,3
data_progS24/train_processed/22994.npy,2
data_progS24/train_processed/15735.npy,5
data_progS24/train_processed/12264.npy,2
data_progS24/train_processed/12667.npy,4
data_progS24/train_processed/11177.npy,3
data_progS24/train_processed/18634.npy,4
data_progS24/train_processed/03965.npy,4
data_progS24/train_processed/24812.npy,2
data_progS24/train_processed/21964.npy,5
data_progS24/train_processed/17602.npy,3
data_progS24/train_processed/24546.npy,4
data_progS24/train_processed/06676.npy,1
data_progS24/train_processed/19845.npy,2
data_progS24/train_processed/09422.npy,3
data_progS24/train_processed/21190.npy,3
data_progS24/train_processed/05498.npy,5
data_progS24/train_processed/01915.npy,2
data_progS24/train_processed/04944.npy,2
data_progS24/train_processed/11816.npy,3
data_progS24/train_processed/10913.npy,5
data_progS24/train_processed/23768.npy,1
data_progS24/train_processed/01104.npy,4
data_progS24/train_processed/05304.npy,4
data_progS24/train_processed/06123.npy,3
data_progS24/train_processed/08075.npy,5
data_progS24/train_processed/24142.npy,1
data_progS24/train_processed/10025.npy,1
data_progS24/train_processed/08297.npy,4
data_progS24/train_processed/09995.npy,4
data_progS24/train_processed/18170.npy,5
data_progS24/train_processed/00212.npy,5
data_progS24/train_processed/19147.npy,3
data_progS24/train_processed/24513.npy,5
data_progS24/train_processed/08085.npy,3
data_progS24/train_processed/13956.npy,4
data_progS24/train_processed/00752.npy,2
data_progS24/train_processed/15021.npy,4
data_progS24/train_processed/02392.npy,3
data_progS24/train_processed/07869.npy,3
data_progS24/train_processed/18422.npy,4
data_progS24/train_processed/05766.npy,1
data_progS24/train_processed/22688.npy,5
data_progS24/train_processed/21311.npy,3
data_progS24/train_processed/17907.npy,4
data_progS24/train_processed/14026.npy,3
data_progS24/train_processed/05617.npy,3
data_progS24/train_processed/08259.npy,5
data_progS24/train_processed/21570.npy,4
data_progS24/train_processed/10044.npy,1
data_progS24/train_processed/13256.npy,5
data_progS24/train_processed/12624.npy,4
data_progS24/train_processed/11119.npy,1
data_progS24/train_processed/15552.npy,2
data_progS24/train_processed/07903.npy,3
data_progS24/train_processed/15719.npy,1
data_progS24/train_processed/24336.npy,4
data_progS24/train_processed/10090.npy,5
data_progS24/train_processed/10586.npy,3
data_progS24/train_processed/00574.npy,5
data_progS24/train_processed/25068.npy,2
data_progS24/train_processed/06450.npy,1
data_progS24/train_processed/01635.npy,5
data_progS24/train_processed/23454.npy,3
data_progS24/train_processed/12131.npy,1
data_progS24/train_processed/06742.npy,2
data_progS24/train_processed/03443.npy,5
data_progS24/train_processed/16118.npy,3
data_progS24/train_processed/14726.npy,3
data_progS24/train_processed/15276.npy,3
data_progS24/train_processed/00979.npy,2
data_progS24/train_processed/04791.npy,4
data_progS24/train_processed/06899.npy,2
data_progS24/train_processed/20464.npy,3
data_progS24/train_processed/11779.npy,4
data_progS24/train_processed/19675.npy,2
data_progS24/train_processed/03900.npy,2
data_progS24/train_processed/23575.npy,3
data_progS24/train_processed/18471.npy,2
data_progS24/train_processed/00959.npy,4
data_progS24/train_processed/19725.npy,4
data_progS24/train_processed/10582.npy,3
data_progS24/train_processed/16407.npy,3
data_progS24/train_processed/13633.npy,4
data_progS24/train_processed/13958.npy,2
data_progS24/train_processed/07872.npy,5
data_progS24/train_processed/22811.npy,4
data_progS24/train_processed/00898.npy,1
data_progS24/train_processed/05250.npy,2
data_progS24/train_processed/08728.npy,2
data_progS24/train_processed/15132.npy,2
data_progS24/train_processed/24746.npy,2
data_progS24/train_processed/18124.npy,5
data_progS24/train_processed/11021.npy,2
data_progS24/train_processed/02375.npy,2
data_progS24/train_processed/13440.npy,3
data_progS24/train_processed/23500.npy,5
data_progS24/train_processed/15514.npy,1
data_progS24/train_processed/10981.npy,1
data_progS24/train_processed/18890.npy,3
data_progS24/train_processed/21271.npy,1
data_progS24/train_processed/22404.npy,2
data_progS24/train_processed/07070.npy,1
data_progS24/train_processed/04192.npy,4
data_progS24/train_processed/01576.npy,4
data_progS24/train_processed/18898.npy,4
data_progS24/train_processed/02569.npy,4
data_progS24/train_processed/02797.npy,3
data_progS24/train_processed/03577.npy,2
data_progS24/train_processed/10667.npy,3
data_progS24/train_processed/12638.npy,1
data_progS24/train_processed/00550.npy,5
data_progS24/train_processed/20815.npy,4
data_progS24/train_processed/23885.npy,4
data_progS24/train_processed/09644.npy,1
data_progS24/train_processed/08538.npy,2
data_progS24/train_processed/08906.npy,1
data_progS24/train_processed/05440.npy,3
data_progS24/train_processed/18836.npy,4
data_progS24/train_processed/01800.npy,3
data_progS24/train_processed/20819.npy,5
data_progS24/train_processed/08961.npy,3
data_progS24/train_processed/06975.npy,2
data_progS24/train_processed/07058.npy,2
data_progS24/train_processed/21514.npy,2
data_progS24/train_processed/07597.npy,4
data_progS24/train_processed/03902.npy,1
data_progS24/train_processed/06490.npy,3
data_progS24/train_processed/09330.npy,2
data_progS24/train_processed/13596.npy,1
data_progS24/train_processed/17572.npy,5
data_progS24/train_processed/02558.npy,2
data_progS24/train_processed/19727.npy,5
data_progS24/train_processed/15689.npy,5
data_progS24/train_processed/00711.npy,1
data_progS24/train_processed/00503.npy,3
data_progS24/train_processed/11889.npy,3
data_progS24/train_processed/23432.npy,5
data_progS24/train_processed/17272.npy,1
data_progS24/train_processed/22440.npy,2
data_progS24/train_processed/00314.npy,4
data_progS24/train_processed/01946.npy,1
data_progS24/train_processed/23645.npy,5
data_progS24/train_processed/22096.npy,2
data_progS24/train_processed/04659.npy,2
data_progS24/train_processed/06460.npy,3
data_progS24/train_processed/18804.npy,2
data_progS24/train_processed/00037.npy,1
data_progS24/train_processed/05320.npy,4
data_progS24/train_processed/24468.npy,3
data_progS24/train_processed/06287.npy,3
data_progS24/train_processed/05830.npy,3
data_progS24/train_processed/06824.npy,4
data_progS24/train_processed/12905.npy,3
data_progS24/train_processed/02805.npy,5
data_progS24/train_processed/13439.npy,3
data_progS24/train_processed/09073.npy,2
data_progS24/train_processed/06264.npy,2
data_progS24/train_processed/10579.npy,1
data_progS24/train_processed/00751.npy,5
data_progS24/train_processed/06387.npy,1
data_progS24/train_processed/08172.npy,5
data_progS24/train_processed/12528.npy,5
data_progS24/train_processed/20394.npy,4
data_progS24/train_processed/04763.npy,5
data_progS24/train_processed/08229.npy,2
data_progS24/train_processed/18499.npy,2
data_progS24/train_processed/23535.npy,1
data_progS24/train_processed/19053.npy,3
data_progS24/train_processed/19210.npy,4
data_progS24/train_processed/23354.npy,2
data_progS24/train_processed/18229.npy,4
data_progS24/train_processed/17620.npy,4
data_progS24/train_processed/05978.npy,3
data_progS24/train_processed/04705.npy,4
data_progS24/train_processed/09873.npy,1
data_progS24/train_processed/10545.npy,2
data_progS24/train_processed/15670.npy,4
data_progS24/train_processed/23027.npy,1
data_progS24/train_processed/05859.npy,4
data_progS24/train_processed/02768.npy,2
data_progS24/train_processed/15223.npy,3
data_progS24/train_processed/19508.npy,2
data_progS24/train_processed/11738.npy,1
data_progS24/train_processed/18927.npy,1
data_progS24/train_processed/06388.npy,4
data_progS24/train_processed/14437.npy,3
data_progS24/train_processed/07259.npy,3
data_progS24/train_processed/25069.npy,2
data_progS24/train_processed/15435.npy,3
data_progS24/train_processed/19685.npy,2
data_progS24/train_processed/16280.npy,4
data_progS24/train_processed/09965.npy,2
data_progS24/train_processed/07341.npy,4
data_progS24/train_processed/01507.npy,4
data_progS24/train_processed/03336.npy,1
data_progS24/train_processed/22661.npy,5
data_progS24/train_processed/15153.npy,4
data_progS24/train_processed/11758.npy,2
data_progS24/train_processed/10973.npy,1
data_progS24/train_processed/09162.npy,4
data_progS24/train_processed/16797.npy,1
data_progS24/train_processed/12028.npy,3
data_progS24/train_processed/06711.npy,4
data_progS24/train_processed/17419.npy,1
data_progS24/train_processed/12401.npy,5
data_progS24/train_processed/17023.npy,3
data_progS24/train_processed/05946.npy,3
data_progS24/train_processed/17995.npy,2
data_progS24/train_processed/21301.npy,5
data_progS24/train_processed/18448.npy,2
data_progS24/train_processed/02114.npy,3
data_progS24/train_processed/19668.npy,4
data_progS24/train_processed/15511.npy,4
data_progS24/train_processed/08055.npy,5
data_progS24/train_processed/05328.npy,5
data_progS24/train_processed/11189.npy,1
data_progS24/train_processed/04978.npy,2
data_progS24/train_processed/22536.npy,4
data_progS24/train_processed/24863.npy,4
data_progS24/train_processed/10298.npy,5
data_progS24/train_processed/04505.npy,4
data_progS24/train_processed/05770.npy,1
data_progS24/train_processed/16124.npy,4
data_progS24/train_processed/03655.npy,4
data_progS24/train_processed/17275.npy,3
data_progS24/train_processed/11272.npy,3
data_progS24/train_processed/15788.npy,3
data_progS24/train_processed/19499.npy,3
data_progS24/train_processed/01631.npy,2
data_progS24/train_processed/01397.npy,2
data_progS24/train_processed/24320.npy,1
data_progS24/train_processed/00988.npy,4
data_progS24/train_processed/01959.npy,2
data_progS24/train_processed/08323.npy,1
data_progS24/train_processed/15747.npy,4
data_progS24/train_processed/14660.npy,4
data_progS24/train_processed/09366.npy,2
data_progS24/train_processed/05153.npy,2
data_progS24/train_processed/12095.npy,1
data_progS24/train_processed/01352.npy,1
data_progS24/train_processed/03219.npy,1
data_progS24/train_processed/17701.npy,3
data_progS24/train_processed/07392.npy,3
data_progS24/train_processed/03807.npy,2
data_progS24/train_processed/00954.npy,2
data_progS24/train_processed/07276.npy,1
data_progS24/train_processed/12570.npy,1
data_progS24/train_processed/24362.npy,4
data_progS24/train_processed/16275.npy,2
data_progS24/train_processed/19686.npy,2
data_progS24/train_processed/06316.npy,4
data_progS24/train_processed/12013.npy,2
data_progS24/train_processed/12079.npy,5
data_progS24/train_processed/12250.npy,1
data_progS24/train_processed/06184.npy,5
data_progS24/train_processed/08819.npy,3
data_progS24/train_processed/07457.npy,2
data_progS24/train_processed/00594.npy,4
data_progS24/train_processed/15860.npy,1
data_progS24/train_processed/21229.npy,2
data_progS24/train_processed/04411.npy,2
data_progS24/train_processed/24625.npy,2
data_progS24/train_processed/19397.npy,1
data_progS24/train_processed/15942.npy,3
data_progS24/train_processed/10467.npy,2
data_progS24/train_processed/01682.npy,4
data_progS24/train_processed/21404.npy,1
data_progS24/train_processed/20940.npy,4
data_progS24/train_processed/02218.npy,1
data_progS24/train_processed/25041.npy,5
data_progS24/train_processed/13144.npy,5
data_progS24/train_processed/15591.npy,1
data_progS24/train_processed/07824.npy,3
data_progS24/train_processed/17900.npy,1
data_progS24/train_processed/19030.npy,2
data_progS24/train_processed/02048.npy,3
data_progS24/train_processed/09228.npy,2
data_progS24/train_processed/12151.npy,5
data_progS24/train_processed/24816.npy,4
data_progS24/train_processed/08304.npy,4
data_progS24/train_processed/23534.npy,2
data_progS24/train_processed/16740.npy,4
data_progS24/train_processed/18843.npy,1
data_progS24/train_processed/16792.npy,3
data_progS24/train_processed/03968.npy,5
data_progS24/train_processed/08615.npy,1
data_progS24/train_processed/06694.npy,2
data_progS24/train_processed/25024.npy,2
data_progS24/train_processed/18989.npy,3
data_progS24/train_processed/18806.npy,5
data_progS24/train_processed/12660.npy,3
data_progS24/train_processed/23048.npy,5
data_progS24/train_processed/21773.npy,2
data_progS24/train_processed/12678.npy,5
data_progS24/train_processed/11250.npy,4
data_progS24/train_processed/03983.npy,4
data_progS24/train_processed/13145.npy,1
data_progS24/train_processed/21681.npy,2
data_progS24/train_processed/10847.npy,2
data_progS24/train_processed/16443.npy,5
data_progS24/train_processed/06815.npy,4
data_progS24/train_processed/01071.npy,4
data_progS24/train_processed/09518.npy,3
data_progS24/train_processed/18458.npy,1
data_progS24/train_processed/06897.npy,5
data_progS24/train_processed/24609.npy,2
data_progS24/train_processed/07278.npy,3
data_progS24/train_processed/03145.npy,5
data_progS24/train_processed/19972.npy,5
data_progS24/train_processed/10135.npy,4
data_progS24/train_processed/24031.npy,1
data_progS24/train_processed/18459.npy,5
data_progS24/train_processed/06417.npy,3
data_progS24/train_processed/24480.npy,3
data_progS24/train_processed/00856.npy,5
data_progS24/train_processed/08585.npy,2
data_progS24/train_processed/09355.npy,4
data_progS24/train_processed/24167.npy,5
data_progS24/train_processed/16352.npy,1
data_progS24/train_processed/08678.npy,2
data_progS24/train_processed/00813.npy,3
data_progS24/train_processed/09924.npy,1
data_progS24/train_processed/02686.npy,5
data_progS24/train_processed/20481.npy,3
data_progS24/train_processed/14626.npy,3
data_progS24/train_processed/16647.npy,4
data_progS24/train_processed/15555.npy,2
data_progS24/train_processed/18197.npy,4
data_progS24/train_processed/09727.npy,4
data_progS24/train_processed/24832.npy,5
data_progS24/train_processed/24955.npy,4
data_progS24/train_processed/07604.npy,1
data_progS24/train_processed/00442.npy,2
data_progS24/train_processed/08087.npy,3
data_progS24/train_processed/02469.npy,2
data_progS24/train_processed/03550.npy,4
data_progS24/train_processed/21410.npy,1
data_progS24/train_processed/06372.npy,4
data_progS24/train_processed/21440.npy,2
data_progS24/train_processed/10923.npy,2
data_progS24/train_processed/16491.npy,2
data_progS24/train_processed/07594.npy,2
data_progS24/train_processed/07843.npy,5
data_progS24/train_processed/03871.npy,5
data_progS24/train_processed/23171.npy,1
data_progS24/train_processed/06540.npy,2
data_progS24/train_processed/12327.npy,5
data_progS24/train_processed/15701.npy,1
data_progS24/train_processed/07221.npy,1
data_progS24/train_processed/09230.npy,4
data_progS24/train_processed/20097.npy,1
data_progS24/train_processed/15838.npy,5
data_progS24/train_processed/00354.npy,4
data_progS24/train_processed/11798.npy,1
data_progS24/train_processed/23825.npy,2
data_progS24/train_processed/14729.npy,3
data_progS24/train_processed/04797.npy,1
data_progS24/train_processed/13787.npy,3
data_progS24/train_processed/10222.npy,3
data_progS24/train_processed/22248.npy,2
data_progS24/train_processed/11025.npy,4
data_progS24/train_processed/23323.npy,5
data_progS24/train_processed/13132.npy,2
data_progS24/train_processed/23620.npy,2
data_progS24/train_processed/22837.npy,5
data_progS24/train_processed/19754.npy,4
data_progS24/train_processed/02139.npy,2
data_progS24/train_processed/00059.npy,2
data_progS24/train_processed/24292.npy,5
data_progS24/train_processed/14599.npy,3
data_progS24/train_processed/08864.npy,5
data_progS24/train_processed/23195.npy,4
data_progS24/train_processed/06179.npy,5
data_progS24/train_processed/04576.npy,3
data_progS24/train_processed/15916.npy,3
data_progS24/train_processed/12800.npy,2
data_progS24/train_processed/07053.npy,1
data_progS24/train_processed/10932.npy,4
data_progS24/train_processed/23398.npy,2
data_progS24/train_processed/06294.npy,4
data_progS24/train_processed/19991.npy,4
data_progS24/train_processed/21642.npy,2
data_progS24/train_processed/13590.npy,5
data_progS24/train_processed/21679.npy,1
data_progS24/train_processed/21669.npy,5
data_progS24/train_processed/19581.npy,5
data_progS24/train_processed/09720.npy,2
data_progS24/train_processed/03234.npy,3
data_progS24/train_processed/09472.npy,5
data_progS24/train_processed/04962.npy,2
data_progS24/train_processed/23081.npy,2
data_progS24/train_processed/20724.npy,1
data_progS24/train_processed/11581.npy,3
data_progS24/train_processed/22169.npy,4
data_progS24/train_processed/15217.npy,3
data_progS24/train_processed/16175.npy,3
data_progS24/train_processed/20115.npy,1
data_progS24/train_processed/19227.npy,4
data_progS24/train_processed/11558.npy,4
data_progS24/train_processed/11847.npy,4
data_progS24/train_processed/08699.npy,4
data_progS24/train_processed/04361.npy,4
data_progS24/train_processed/12635.npy,2
data_progS24/train_processed/11491.npy,3
data_progS24/train_processed/19800.npy,2
data_progS24/train_processed/19869.npy,1
data_progS24/train_processed/00027.npy,3
data_progS24/train_processed/13592.npy,5
data_progS24/train_processed/05507.npy,3
data_progS24/train_processed/20255.npy,2
data_progS24/train_processed/23611.npy,3
data_progS24/train_processed/07777.npy,1
data_progS24/train_processed/17472.npy,1
data_progS24/train_processed/02865.npy,3
data_progS24/train_processed/17129.npy,2
data_progS24/train_processed/02284.npy,2
data_progS24/train_processed/09856.npy,2
data_progS24/train_processed/09460.npy,1
data_progS24/train_processed/19703.npy,4
data_progS24/train_processed/05321.npy,3
data_progS24/train_processed/12715.npy,1
data_progS24/train_processed/07811.npy,1
data_progS24/train_processed/23583.npy,2
data_progS24/train_processed/21718.npy,5
data_progS24/train_processed/19358.npy,1
data_progS24/train_processed/16064.npy,1
data_progS24/train_processed/15944.npy,1
data_progS24/train_processed/09453.npy,3
data_progS24/train_processed/21768.npy,1
data_progS24/train_processed/04520.npy,4
data_progS24/train_processed/05215.npy,5
data_progS24/train_processed/15500.npy,4
data_progS24/train_processed/23360.npy,3
data_progS24/train_processed/19836.npy,2
data_progS24/train_processed/14654.npy,5
data_progS24/train_processed/14834.npy,3
data_progS24/train_processed/03202.npy,1
data_progS24/train_processed/20812.npy,3
data_progS24/train_processed/13937.npy,4
data_progS24/train_processed/16866.npy,4
data_progS24/train_processed/20838.npy,4
data_progS24/train_processed/12571.npy,2
data_progS24/train_processed/22594.npy,4
data_progS24/train_processed/01564.npy,1
data_progS24/train_processed/21418.npy,4
data_progS24/train_processed/03724.npy,5
data_progS24/train_processed/20988.npy,4
data_progS24/train_processed/14053.npy,1
data_progS24/train_processed/04769.npy,2
data_progS24/train_processed/16041.npy,3
data_progS24/train_processed/09607.npy,2
data_progS24/train_processed/14953.npy,4
data_progS24/train_processed/08957.npy,4
data_progS24/train_processed/17841.npy,2
data_progS24/train_processed/17250.npy,1
data_progS24/train_processed/18300.npy,4
data_progS24/train_processed/10626.npy,3
data_progS24/train_processed/17906.npy,3
data_progS24/train_processed/13591.npy,4
data_progS24/train_processed/01238.npy,1
data_progS24/train_processed/05520.npy,3
data_progS24/train_processed/09647.npy,3
data_progS24/train_processed/02979.npy,4
data_progS24/train_processed/08528.npy,2
data_progS24/train_processed/23318.npy,4
data_progS24/train_processed/08663.npy,1
data_progS24/train_processed/09106.npy,4
data_progS24/train_processed/02313.npy,2
data_progS24/train_processed/03924.npy,5
data_progS24/train_processed/00229.npy,4
data_progS24/train_processed/15898.npy,2
data_progS24/train_processed/11518.npy,5
data_progS24/train_processed/20321.npy,3
data_progS24/train_processed/21427.npy,2
data_progS24/train_processed/15124.npy,5
data_progS24/train_processed/17910.npy,1
data_progS24/train_processed/21792.npy,4
data_progS24/train_processed/05435.npy,5
data_progS24/train_processed/20541.npy,3
data_progS24/train_processed/05076.npy,2
data_progS24/train_processed/13985.npy,2
data_progS24/train_processed/06480.npy,5
data_progS24/train_processed/00223.npy,5
data_progS24/train_processed/19088.npy,4
data_progS24/train_processed/22461.npy,2
data_progS24/train_processed/18166.npy,2
data_progS24/train_processed/18162.npy,4
data_progS24/train_processed/16479.npy,3
data_progS24/train_processed/07544.npy,1
data_progS24/train_processed/16065.npy,4
data_progS24/train_processed/13960.npy,3
data_progS24/train_processed/02693.npy,2
data_progS24/train_processed/05040.npy,3
data_progS24/train_processed/06120.npy,3
data_progS24/train_processed/19373.npy,3
data_progS24/train_processed/15176.npy,2
data_progS24/train_processed/17538.npy,1
data_progS24/train_processed/08166.npy,4
data_progS24/train_processed/11310.npy,1
data_progS24/train_processed/02422.npy,3
data_progS24/train_processed/18472.npy,1
data_progS24/train_processed/13356.npy,1
data_progS24/train_processed/09619.npy,4
data_progS24/train_processed/22333.npy,1
data_progS24/train_processed/19410.npy,4
data_progS24/train_processed/00255.npy,1
data_progS24/train_processed/07521.npy,2
data_progS24/train_processed/08019.npy,4
data_progS24/train_processed/20003.npy,2
data_progS24/train_processed/22569.npy,4
data_progS24/train_processed/09430.npy,2
data_progS24/train_processed/25009.npy,2
data_progS24/train_processed/00237.npy,1
data_progS24/train_processed/23846.npy,2
data_progS24/train_processed/20735.npy,2
data_progS24/train_processed/02885.npy,4
data_progS24/train_processed/24564.npy,2
data_progS24/train_processed/10074.npy,1
data_progS24/train_processed/02052.npy,2
data_progS24/train_processed/23941.npy,2
data_progS24/train_processed/21919.npy,2
data_progS24/train_processed/15585.npy,3
data_progS24/train_processed/15481.npy,4
data_progS24/train_processed/22634.npy,2
data_progS24/train_processed/10722.npy,4
data_progS24/train_processed/23282.npy,2
data_progS24/train_processed/22407.npy,5
data_progS24/train_processed/13678.npy,2
data_progS24/train_processed/12431.npy,5
data_progS24/train_processed/20507.npy,3
data_progS24/train_processed/15510.npy,4
data_progS24/train_processed/23298.npy,4
data_progS24/train_processed/09901.npy,5
data_progS24/train_processed/10081.npy,4
data_progS24/train_processed/12959.npy,1
data_progS24/train_processed/19990.npy,2
data_progS24/train_processed/01417.npy,3
data_progS24/train_processed/17892.npy,2
data_progS24/train_processed/17339.npy,1
data_progS24/train_processed/05566.npy,4
data_progS24/train_processed/04352.npy,5
data_progS24/train_processed/14103.npy,1
data_progS24/train_processed/00430.npy,5
data_progS24/train_processed/19899.npy,1
data_progS24/train_processed/02356.npy,2
data_progS24/train_processed/07525.npy,5
data_progS24/train_processed/08366.npy,1
data_progS24/train_processed/01162.npy,4
data_progS24/train_processed/14060.npy,4
data_progS24/train_processed/10390.npy,3
data_progS24/train_processed/19631.npy,4
data_progS24/train_processed/08883.npy,3
data_progS24/train_processed/05983.npy,4
data_progS24/train_processed/05152.npy,1
data_progS24/train_processed/11489.npy,1
data_progS24/train_processed/03079.npy,2
data_progS24/train_processed/16876.npy,2
data_progS24/train_processed/10409.npy,4
data_progS24/train_processed/19312.npy,1
data_progS24/train_processed/04956.npy,2
data_progS24/train_processed/06471.npy,4
data_progS24/train_processed/22720.npy,2
data_progS24/train_processed/22387.npy,3
data_progS24/train_processed/05963.npy,4
data_progS24/train_processed/14548.npy,3
data_progS24/train_processed/08054.npy,5
data_progS24/train_processed/13135.npy,5
data_progS24/train_processed/06644.npy,3
data_progS24/train_processed/08593.npy,3
data_progS24/train_processed/20414.npy,3
data_progS24/train_processed/06181.npy,1
data_progS24/train_processed/13234.npy,5
data_progS24/train_processed/21170.npy,2
data_progS24/train_processed/01609.npy,3
data_progS24/train_processed/04207.npy,5
data_progS24/train_processed/04378.npy,5
data_progS24/train_processed/09799.npy,2
data_progS24/train_processed/08140.npy,1
data_progS24/train_processed/02839.npy,3
data_progS24/train_processed/16832.npy,2
data_progS24/train_processed/17926.npy,4
data_progS24/train_processed/02802.npy,3
data_progS24/train_processed/22267.npy,2
data_progS24/train_processed/15077.npy,3
data_progS24/train_processed/18915.npy,4
data_progS24/train_processed/09271.npy,5
data_progS24/train_processed/23949.npy,1
data_progS24/train_processed/03493.npy,1
data_progS24/train_processed/00500.npy,2
data_progS24/train_processed/00672.npy,5
data_progS24/train_processed/11123.npy,3
data_progS24/train_processed/07006.npy,5
data_progS24/train_processed/01538.npy,3
data_progS24/train_processed/23775.npy,1
data_progS24/train_processed/11838.npy,5
data_progS24/train_processed/07128.npy,1
data_progS24/train_processed/05474.npy,4
data_progS24/train_processed/23530.npy,3
data_progS24/train_processed/23125.npy,5
data_progS24/train_processed/16455.npy,5
data_progS24/train_processed/12579.npy,4
data_progS24/train_processed/12798.npy,5
data_progS24/train_processed/01786.npy,3
data_progS24/train_processed/05739.npy,5
data_progS24/train_processed/22622.npy,2
data_progS24/train_processed/24738.npy,2
data_progS24/train_processed/21101.npy,2
data_progS24/train_processed/03280.npy,2
data_progS24/train_processed/12276.npy,3
data_progS24/train_processed/12825.npy,2
data_progS24/train_processed/18649.npy,2
data_progS24/train_processed/21375.npy,1
data_progS24/train_processed/00051.npy,1
data_progS24/train_processed/13510.npy,1
data_progS24/train_processed/18070.npy,2
data_progS24/train_processed/24180.npy,1
data_progS24/train_processed/19937.npy,3
data_progS24/train_processed/22500.npy,2
data_progS24/train_processed/09661.npy,1
data_progS24/train_processed/25071.npy,1
data_progS24/train_processed/13315.npy,4
data_progS24/train_processed/06643.npy,1
data_progS24/train_processed/24043.npy,1
data_progS24/train_processed/07579.npy,3
data_progS24/train_processed/08375.npy,1
data_progS24/train_processed/07873.npy,5
data_progS24/train_processed/03678.npy,4
data_progS24/train_processed/21437.npy,2
data_progS24/train_processed/09920.npy,3
data_progS24/train_processed/09710.npy,1
data_progS24/train_processed/03800.npy,4
data_progS24/train_processed/20523.npy,1
data_progS24/train_processed/11079.npy,4
data_progS24/train_processed/16157.npy,2
data_progS24/train_processed/18032.npy,4
data_progS24/train_processed/18951.npy,1
data_progS24/train_processed/24524.npy,5
data_progS24/train_processed/23480.npy,4
data_progS24/train_processed/22599.npy,4
data_progS24/train_processed/22522.npy,1
data_progS24/train_processed/19593.npy,1
data_progS24/train_processed/13758.npy,2
data_progS24/train_processed/07030.npy,5
data_progS24/train_processed/01931.npy,3
data_progS24/train_processed/18141.npy,1
data_progS24/train_processed/08194.npy,4
data_progS24/train_processed/06699.npy,2
data_progS24/train_processed/17523.npy,1
data_progS24/train_processed/03809.npy,2
data_progS24/train_processed/11877.npy,2
data_progS24/train_processed/15550.npy,1
data_progS24/train_processed/05855.npy,3
data_progS24/train_processed/23577.npy,3
data_progS24/train_processed/03276.npy,4
data_progS24/train_processed/23562.npy,4
data_progS24/train_processed/21297.npy,5
data_progS24/train_processed/16731.npy,5
data_progS24/train_processed/21995.npy,2
